SArank,part,H
156.0,0.7245334297691954,1.2028479698708203
46.0,0.7264184996697259,1.2470645237589013
63.0,0.7385588395902964,1.2116012845255089
188.0,0.7863135725597324,1.1509900690321122
233.0,0.7658247833924348,1.2159177379517667
133.0,0.7473235232397886,1.258213372596139
117.0,0.7490019036924987,1.2511540208129344
200.0,0.7652347972911295,1.2404654997475562
120.0,0.7489836956269452,1.2749513548807652
83.0,0.7480227854398874,1.2573386484241238
116.0,0.7752261264597785,1.2387118291558912
101.0,0.755815168833264,1.2759358032323707
174.0,0.772956894614587,1.2780064771288315
95.0,0.757854293928669,1.2760077366706022
165.0,0.742704335586611,1.257010559838584
102.0,0.7404091407291075,1.2529672297921362
114.0,0.7602936030526268,1.2874482495409278
266.0,0.7622996458450085,1.2311844374768952
129.5,0.738421359992023,1.2243569110133368
194.0,0.7546223181471766,1.2658680736540817
163.0,0.7484104437035944,1.2750714890918222
142.0,0.7597480635318368,1.234323797808934
122.0,0.7587725985526868,1.2160048869411384
169.0,0.7795267131561292,1.262807778129528
134.0,0.7422604291484156,1.2273703541403385
109.5,0.7565542881619641,1.2358614974710362
159.0,0.7346251089150158,1.2487308688544743
201.5,0.7505934900441724,1.222228544362692
157.0,0.7520439304770908,1.2103553198464652
178.0,0.7570670584717701,1.2604218655068615
193.0,0.7392741574355121,1.2514868332761597
265.0,0.7413099304255466,1.2886475418146062
222.5,0.7170388216991859,1.2497317135050643
237.0,0.7914936481821815,1.1638181594717927
267.5,0.7696877010665858,1.207495661479315
276.0,0.7650780076748689,1.179313908412484
301.0,0.7556148753890757,1.1403148348790961
211.0,0.7574307904465422,1.221670463973861
209.0,0.7287752141548449,1.2490935597301032
253.0,0.7124885809132416,1.2627381108641018
201.5,0.749630416779815,1.223850123003198
146.0,0.7697233663604052,1.1721660077700207
183.0,0.7654484968385618,1.2487596124937312
244.0,0.7687975906796595,1.2046088692085555
104.5,0.7624341060975796,1.2372771188358116
62.0,0.771542026105059,1.1698646798394978
140.0,0.7647660647810917,1.223345112525603
228.0,0.7782958821196199,1.2301688122711305
310.0,0.7544102269759981,1.27826229065891
289.0,0.7393015468866488,1.236936046219738
343.0,0.7460788909860318,1.305111989708695
367.0,0.753112516858171,1.2615962619913215
318.0,0.7764923861672818,1.2563946985714045
323.0,0.7812581627381961,1.18957981497623
279.0,0.7637238639025304,1.2277130376230299
352.5,0.7562971884077604,1.2505322769827296
285.0,0.7752653360674032,1.224488291424068
283.0,0.7963909970759007,1.168093184714693
315.0,0.7873863060934996,1.2045677785476494
302.5,0.6211494679874542,1.1919108570608803
328.0,0.7828933436597777,1.2081601955835537
212.0,0.7701610427857272,1.1705090263445155
354.0,0.5905331451837302,1.225521719402288
246.0,0.7842481707275176,1.1385496865493407
305.0,0.7290901832653526,1.1405797509951352
292.5,0.7704135187265682,1.1698085056974232
282.0,0.8015626604222235,1.1507350780609031
255.0,0.7983724741214752,1.1554776510241904
272.0,0.7580203416844462,1.1448493591732054
199.0,0.7741854000802337,1.2863653962198607
254.0,0.7503635184702153,1.2669758418743355
203.0,0.7665758464158069,1.2655337191582914
191.0,0.7521785185803004,1.2714339467463687
281.0,0.7642462128289954,1.2542303888784576
290.0,0.7489175637105719,1.222581083590577
235.5,0.7425909278850038,1.2497658379503243
338.0,0.7617135333026093,1.2475735848114622
263.0,0.7207159422443886,1.2576014046304285
311.0,0.7786283547676117,1.2440592080660302
115.0,0.7845031623714602,1.1554809091095588
399.0,0.754622891946858,1.2365373004280615
398.0,0.7788182855063397,1.2457999044382024
376.0,0.7618578938377331,1.2378983976329108
344.0,0.7485007272881947,1.277442035870702
307.0,0.7594568549983696,1.2842072750981495
258.5,0.7671654032006794,1.284424500725425
361.0,0.7654425693354056,1.2768421805356078
368.0,0.7491752818163369,1.2754186942791608
288.0,0.7630402890185017,1.2495618913999404
360.0,0.7605434538333408,1.2896219107504692
329.0,0.781864231542829,1.2109106281213393
324.0,0.7499319223867701,1.2331964300238847
369.5,0.7575960876859583,1.2735307972496464
335.0,0.7296001663944831,1.2692184387271472
336.5,0.7699436475824627,1.214359137577974
171.0,0.7783405035391757,1.2466208571683335
166.0,0.784953139312815,1.2601041338078764
220.0,0.757641683345419,1.2650157668461488
197.0,0.7671588496884864,1.2511931176704774
173.0,0.7777953612832154,1.2807551341282575
150.0,0.7895606444750255,1.1454662682050056
89.0,0.7935669246628956,1.2257011511112967
396.0,0.6889939525967393,1.251863616497784
371.0,0.7244239128814829,1.2647075862850374
314.0,0.7334333896030781,1.276738326008698
375.0,0.7551792138188181,1.2802701033719301
365.0,0.7462847280867188,1.2845931302830518
284.0,0.7242032390400308,1.271338415042448
243.0,0.7326728156730471,1.254047313520255
291.0,0.7414019135019723,1.2552927502739484
280.0,0.7615507097663594,1.2280756305441352
227.0,0.7214412552230286,1.248273051057419
379.5,0.7254075553423401,1.2759006489371394
357.0,0.6253393638343242,1.2532311629282111
379.5,0.7295948225322055,1.267134243586862
390.0,0.6909141569957865,1.2616612345940896
373.0,0.7073435545969354,1.2665097539152195
195.0,0.7826894095773239,1.1735979023585486
333.0,0.7324564824279985,1.2453358572654716
316.0,0.7394740159431133,1.245120223127667
366.0,0.7080640141327698,1.1925355346923758
387.0,0.6956114120010136,1.2310661388623771
382.0,0.7158052846584281,1.2428938858478424
374.0,0.7235014047318352,1.2214039783605688
388.5,0.7206449255044024,1.2619199053341235
320.0,0.7463254461395862,1.2385071074429121
336.5,0.7522089068072956,1.207246803938196
358.5,0.7442252555567108,1.2098373510526448
326.0,0.7432220465253281,1.2241311189061157
213.0,0.7660815774122139,1.257896806052053
208.0,0.7923472494024549,1.2277663219507673
113.0,0.775435789332798,1.1954488605959406
229.0,0.7687660705660434,1.2359673519148315
186.0,0.8036412790790761,1.122124826995286
190.0,0.7894686489473222,1.1842098104846634
297.0,0.7537619564512469,1.1569899412144393
334.0,0.6993553483685583,1.228287067177322
215.0,0.7688190152413326,1.1970627431829879
217.0,0.7832485198688232,1.2107042061072106
196.0,0.7599952004520536,1.2034719929502098
231.0,0.7674090442578505,1.263510473822588
204.0,0.7748908797982064,1.2329404947012796
187.0,0.7800668266299056,1.2131615947255536
294.0,0.7721380083916692,1.2429360197640131
238.0,0.7809731677706424,1.2386728794251642
