0
18
2
4
6
0
19
14
9
2
160
33
3
34
4
45
1
6
2
19
47
9
13
26
6
67
10
13
12
48
25
2
30
37
15
4
13
18
9
10
5
14
1
36
0
73
1
12
2
4
125
68
3
1
21
2
8
35
22
3
8
22
12
27
2
208
2
55
1
5
4
3
2
4
21
114
3
7
5
13
37
3
34
2
32
18
18
28
1
14
22
12
0
2
6
126
2
2
42
2
1
4
211
2
1
33
16
7
25
4
79
4
4
2
54
3
139
28
95
8
145
2
2
33
6
2
1
20
4
2
14
4
35
6
18
4
2
2
86
7
23
2
3
20
3
213
7
2
27
3
13
8
20
2
1
7
3
4
2
4
5
65
9
1
1
11
2
0
20
1
1
14
7
1
1
11
3
3
2
76
6
20
90
8
13
82
21
13
158
7
8
15
25
2
2
9
102
3
0
22
1
28
8
86
5
25
6
4
11
1
8
7
13
2
10
14
8
36
2
1
22
2
6
16
63
7
4
46
3
3
3
28
17
75
11
35
3
11
15
15
1
56
6
81
1
3
17
15
11
43
3
2
2
11
160
41
112
1
8
3
2
13
10
0
11
12
33
7
31
6
15
29
82
1
55
12
16
1
6
8
6
200
58
6
20
33
6
6
3
1
27
50
9
4
9
23
2
11
29
208
28
4
11
16
15
2
3
4
11
26
4
15
3
1
2
12
8
5
1
6
5
240
0
0
13
22
12
0
3
2
7
16
2
4
0
1
2
5
19
14
19
10
1
22
13
14
5
4
35
2
18
0
9
4
116
17
5
3
6
3
70
11
11
4
6
2
0
2
5
2
72
146
35
25
20
3
4
18
1
13
31
232
4
8
6
15
22
53
1
12
2
61
1
5
5
83
15
3
6
5
9
3
1
1
22
15
5
45
13
298
3
5
5
90
8
75
0
12
14
4
3
26
57
18
13
10
17
13
4
34
14
7
24
11
2
70
137
25
78
0
7
10
6
128
4
3
9
7
1
103
4
0
3
18
4
2
13
3
1
13
5
65
41
10
10
3
3
94
3
37
6
11
28
4
47
6
7
7
2
1
1
22
3
9
2
11
8
5
13
68
5
41
2
19
6
6
2
0
3
0
2
14
4
3
42
22
3
74
6
8
4
17
3
5
3
6
0
7
5
4
2
3
3
8
18
9
5
25
1
59
8
9
1
157
6
6
20
14
37
5
36
3
52
8
39
2
4
20
2
0
0
7
20
6
1
10
3
5
5
13
2
17
26
1
6
65
2
52
11
32
35
3
1
14
2
35
11
51
2
124
2
1
5
28
4
2
4
52
2
20
3
5
37
2
10
6
26
32
4
12
7
10
1
12
4
1
46
1
30
16
12
4
225
49
21
3
4
1
5
41
4
0
18
72
3
1
3
14
6
6
9
9
14
2
16
13
10
5
8
33
0
4
7
20
87
39
13
12
65
9
4
8
13
2
5
20
58
17
11
1
28
2
8
17
1
6
5
7
24
13
20
3
76
4
17
7
2
4
2
17
40
31
32
4
7
0
68
11
15
151
7
7
54
13
19
5
2
6
11
41
8
1
6
1
29
23
5
28
55
4
4
3
27
3
1
11
9
0
9
12
18
1
2
30
5
16
3
11
7
12
12
20
30
7
3
9
21
42
3
5
25
8
36
20
4
1
7
31
79
38
10
0
4
12
17
16
7
3
6
10
2
17
6
3
4
4
8
9
13
6
30
45
6
11
23
2
17
2
9
12
1
3
10
12
48
16
2
2
25
7
177
7
9
30
11
39
25
3
23
15
28
19
5
6
6
5
8
9
9
0
10
2
6
8
3
50
16
12
17
3
10
38
28
4
91
14
3
1
14
7
5
1
7
21
3
1
14
11
1
4
2
0
3
3
1
6
2
161
23
22
20
126
20
46
9
37
42
139
20
4
1
9
4
108
1
56
17
1
1
71
23
72
43
13
7
24
5
18
12
20
8
15
6
2
3
0
49
37
1
54
3
5
6
22
10
19
67
4
31
3
3
18
2
7
37
54
21
132
5
32
3
145
76
3
144
7
3
10
6
17
5
2
52
2
25
6
18
11
12
7
3
33
1
43
0
14
25
2
11
48
6
4
85
18
9
55
5
6
22
0
3
6
5
2
21
28
22
2
75
2
21
4
35
5
2
2
15
8
5
3
14
25
3
5
2
3
69
82
4
3
4
24
12
1
1
25
8
34
34
4
4
3
32
9
22
43
15
4
2
11
9
3
4
2
23
1
33
5
46
18
3
7
14
9
8
3
6
1
3
34
18
23
0
0
352
1
0
29
1
12
4
2
66
2
23
11
1
12
7
57
2
3
3
4
5
2
6
5
7
32
2
8
8
11
36
4
6
30
64
0
2
97
55
28
5
1
9
6
65
5
2
33
3
9
3
2
3
5
171
96
3
91
20
16
7
0
13
12
18
22
1
1
1
3
4
137
6
7
1
30
155
1
9
4
32
0
17
5
2
5
1
7
1
1
74
7
9
3
4
8
221
0
5
2
64
25
7
1
3
5
1
39
4
13
3
4
8
6
5
0
2
22
36
114
8
9
21
6
3
17
7
