SArank,part,H
230.0,0.8015767512541054,1.0879939059011208
160.0,0.8044184683809394,1.1166562112342107
264.0,0.799414432983605,1.1544860042986174
147.0,0.8098834857109045,1.1111266225322856
158.0,0.8059252215570017,1.1182008252074354
123.0,0.8095763373136171,1.141065480729531
207.0,0.8051197880131618,1.097033176355174
252.0,0.8047415622969191,1.1437348019249571
144.0,0.8037406078889469,1.1317526445368997
356.0,0.8003817076682376,1.1352794390937224
341.5,0.8037591095870497,1.1240555306283175
381.0,0.8019954644184608,1.1453286508219729
319.0,0.8074138844408949,1.1015837180670145
325.0,0.8107460994348602,1.113116796542276
256.5,0.807829569389412,1.1332009179974085
348.5,0.8065845496318329,1.1223392613342553
277.5,0.8085855229577155,1.1123153937164845
273.0,0.8057181047878665,1.097513729144003
295.0,0.8076418634049354,1.0853611988500556
308.0,0.769765168273965,1.0961715388337312
260.0,0.7992149755805454,1.0977710224442967
341.5,0.7624973022573668,1.121830320400284
275.0,0.7730564892043343,1.0589109823744638
256.5,0.8142683689980408,1.0805117671788875
249.0,0.8157678356411737,1.0349762199818522
300.0,0.8187999367187566,1.0446608038593328
251.0,0.8136795564235715,1.0551428517526433
270.0,0.8067458432478245,1.0681746042382934
219.0,0.813724270208313,1.0699670489553263
269.0,0.8000201561225113,1.1458622145340187
198.0,0.8029005025560437,1.1280969118755098
330.0,0.8052406193521441,1.1480571247851135
248.0,0.7977898206165212,1.151220141936626
221.0,0.7967678640217727,1.1527910397670889
180.0,0.796014260271033,1.1368506995545657
225.0,0.8033908587884756,1.146174459924029
327.0,0.8037691135177002,1.1299652090190595
345.0,0.8031015521545833,1.1493634196715479
245.0,0.7994725112438424,1.135800176549154
292.5,0.802388000683074,1.1318103851711871
313.0,0.8049015169957277,1.1429969247824199
151.0,0.8115210831285978,1.0876512106329495
384.0,0.7970153206526672,1.1238924872894067
397.0,0.7995963579364059,1.1187748775770607
348.5,0.7849423030196693,1.1316345291208716
331.0,0.7965863590423832,1.1626120618133946
222.5,0.7967792043320707,1.160853999081894
372.0,0.7944322120933626,1.1508345911399624
385.0,0.7989050053311079,1.1430300627399541
392.0,0.7981305680496146,1.1634982993325789
350.0,0.7984807895589958,1.1518681459512745
355.0,0.7960926326551357,1.1332139768357634
168.0,0.7993321993910925,1.1502633079183335
132.0,0.8058971587561296,1.1272142817274529
143.0,0.8081103690800278,1.1596948250246732
175.5,0.8034565275020455,1.1550468217503527
128.0,0.8061413389764401,1.1570007826636821
302.5,0.760753200113402,1.1481948225490821
286.0,0.7810415189595885,1.1157665874766245
369.5,0.7822985934633453,1.1465403405696426
391.0,0.7733400766879018,1.1558398891076418
339.5,0.7873028034207621,1.146097912842602
274.0,0.7740445490213586,1.159277545898779
267.5,0.7675182492832824,1.1556344139501113
304.0,0.7687981887223077,1.155928788631688
339.5,0.785883846326304,1.126735879943745
287.0,0.7961390176226435,1.1150783660632015
184.0,0.7899339623718998,1.138193022434794
214.0,0.7883978551706209,1.1488176359803395
332.0,0.7765725443168159,1.1568863904021085
378.0,0.7757908883811458,1.136619171059127
362.5,0.7748066505844545,1.1508314672245636
393.0,0.7795843840258008,1.1453820108529493
358.5,0.774648001132387,1.1376936721941013
317.0,0.7972758758541679,1.122855426986359
306.0,0.7856905115820415,1.1375777716597957
362.5,0.7792657042146134,1.1251929749769192
400.0,0.7814127912642522,1.1257223119477973
394.0,0.7704646738328291,1.1354777455559495
364.0,0.7685541702919599,1.1667122583971368
277.5,0.7827255390498427,1.1172269746081223
258.5,0.7739492130785426,1.1368592868321126
383.0,0.7779811801055838,1.1474451261289145
386.0,0.7661693347538087,1.1529781860814055
346.0,0.7752382927799187,1.1580943137132347
352.5,0.7852655078557302,1.146401257396926
388.5,0.7763912439805171,1.1469589610607418
347.0,0.788341240931297,1.139295503444326
240.0,0.8053659730050821,1.1350189709211649
395.0,0.7832213562938779,1.1535304511238622
312.0,0.7941441366441109,1.1618294037951629
351.0,0.7927849641216738,1.1064351015683795
321.0,0.8025868058987993,1.1207099706512111
377.0,0.7927124418223863,1.1337794896841797
322.0,0.797622878702593,1.1277842432123784
299.0,0.7986065287662626,1.123705971756394
239.0,0.8001849637572227,1.1297739263096571
103.0,0.8003649038089107,1.1070612097577937
181.0,0.7906027690861366,1.1355889667600259
161.0,0.7992079845022179,1.1589936347150935
152.0,0.812990794637329,1.066195394541023
206.0,0.811029618546072,1.1020781272081104
126.0,0.8068403574926716,1.0917209250416169
296.0,0.8024644669671208,1.089277886412101
210.0,0.7968493750516487,1.10111653727562
205.0,0.7951008585807205,1.1080187123817566
271.0,0.7921386349647622,1.1209637230044904
232.0,0.7926566363160267,1.1359158601072248
225.0,0.7939656294771413,1.1182123312190941
155.0,0.7899477971217895,1.1328774096936645
72.0,0.7768552810411268,1.1306383010752736
53.5,0.763012812257056,1.1452617748372889
33.0,0.7846119080469035,1.1067745615144415
79.5,0.7968140489605561,1.0870754677300052
40.0,0.8004424634505014,1.0903796789159443
7.0,0.7739703536345368,1.1385980244809075
99.0,0.7870467982300339,1.1611894114426144
43.0,0.78212551467908,1.127045743032106
149.0,0.7816263208083539,1.1568238969699338
10.0,0.7682441683997198,1.1558566910864732
65.0,0.7615533201085944,1.1582653504043667
76.5,0.7713169647581066,1.1252415971997698
96.5,0.8090623440960197,1.071873962146323
29.5,0.7658080408750444,1.1411024193190433
25.0,0.7623507499512945,1.1202733403800185
48.5,0.7842310510005389,1.0801668366023165
5.0,0.754016674496119,1.154228951107319
50.0,0.7670992705096458,1.093861094247366
52.0,0.7856262053777978,1.093497186443303
21.0,0.7651138692916567,1.1378134277173166
67.0,0.7818499983946335,1.135838138831299
45.0,0.768255795332973,1.132298573000365
90.0,0.8035922661541807,1.1122082509817455
26.0,0.8021815139046934,1.1078092875545495
61.0,0.794599029507996,1.12402045486477
57.0,0.7972189378539221,1.133613014392782
96.5,0.8002121775092277,1.1275023354973042
4.0,0.7993832456397241,1.1411422307161587
23.0,0.7927681657530242,1.149432306796437
48.5,0.7981961711542265,1.1123994262452224
69.0,0.7906197200602934,1.153624890816016
2.0,0.7960111249320497,1.1559960095316886
35.0,0.8000065817979017,1.1155760300645194
71.0,0.7948723740318733,1.1493462472348437
56.0,0.796376906539244,1.1212382892823864
31.0,0.7957010750255358,1.113585119357948
6.0,0.7886842254709517,1.1443182804282577
37.0,0.789364253854354,1.1176295859316696
85.0,0.7954968655422331,1.1531204248499718
15.0,0.7956133493064359,1.13962022613685
20.0,0.7899154846182823,1.1574744555818752
32.0,0.7975890962405157,1.1084038723048817
241.5,0.8122817083826984,1.076468228624336
98.0,0.8056162693453682,1.0798086468406232
216.0,0.810928439107527,1.0983587673383948
164.0,0.7993466662902772,1.0622642407627263
138.0,0.8013824713751043,1.0609723049823256
141.0,0.8019896646853314,1.0971363751220284
74.0,0.8002222497931586,1.0751849659192316
125.0,0.8008364186323824,1.0744438757208954
79.5,0.8015216256693052,1.0831467448618386
175.5,0.7996440246680129,1.1131740322247183
118.5,0.802620937554181,1.0830190667663813
145.0,0.7949645065368272,1.1144739622545357
156.0,0.8067960902443847,1.1110569699557555
46.0,0.7924716651657041,1.1279300749801213
63.0,0.8015653410100875,1.1044851558183917
188.0,0.8108347655695793,1.0826870236023303
233.0,0.804715159502275,1.131184175640571
133.0,0.7916464944490829,1.150939024219582
117.0,0.7909095654955787,1.1385930008016516
200.0,0.7944384701443041,1.1324153549160325
120.0,0.7855124775930679,1.1668243878747797
83.0,0.7913247793700506,1.1423745195297732
116.0,0.8002526087229026,1.1498741655518643
101.0,0.7736618621013822,1.1206598707199056
174.0,0.8032769367562128,1.1484244520063853
95.0,0.7977263457076152,1.1569482870284715
165.0,0.7956105147412377,1.155428578546073
102.0,0.7932300674937158,1.1413926671055
114.0,0.7998041495099911,1.158497601952127
266.0,0.7988988889403624,1.1181544559028131
129.5,0.7989638515682638,1.1358186568327
194.0,0.794556313069738,1.1508881893914262
163.0,0.7948095434964907,1.1692827005462032
142.0,0.7993119001879411,1.1277505254054052
122.0,0.8000811357928478,1.1634754010699584
169.0,0.8027514068524275,1.1671796728020265
134.0,0.7902161440150302,1.1481536130107888
109.5,0.7944948974973678,1.1304283752902042
159.0,0.789755141352679,1.1490584081320383
201.5,0.7937533543875165,1.1426102097279154
157.0,0.796658369702841,1.1260150931387225
178.0,0.8038861058386042,1.1190727116134724
193.0,0.7986034102708577,1.136339132186045
265.0,0.7968995302406326,1.1283407774501448
222.5,0.799983382148757,1.1104122630976674
237.0,0.8156417342309588,1.0869303185691113
267.5,0.8115522073112611,1.0794334028149069
276.0,0.8088389851874014,1.0859115362604888
301.0,0.8076453445915047,1.0654157292610993
211.0,0.7986346756952606,1.0612844560987074
209.0,0.8042395748246206,1.0926819324673187
253.0,0.794953568732983,1.1255326323806372
201.5,0.7970480708322378,1.1182958078614667
146.0,0.80399943553059,1.1051086824777032
183.0,0.8027747897602094,1.1202617512982398
244.0,0.8037064116029088,1.1182915491385887
104.5,0.8014849141372105,1.1393059199430595
62.0,0.8079036058077224,1.0992673261253438
140.0,0.7968756458577266,1.1280410113024157
228.0,0.8048915784289367,1.1244985589279743
310.0,0.8025214937544635,1.1256712054784128
289.0,0.8060039574843381,1.1325870475117796
343.0,0.7998125053602959,1.1374746098392299
367.0,0.7996349036127101,1.1408130248229535
318.0,0.8020664777062119,1.1493974592603968
323.0,0.8082551590461833,1.0990274963290443
279.0,0.8054825371237399,1.0914854046951692
352.5,0.8011758069291184,1.1188191483691219
285.0,0.8022112775809926,1.1178460152555676
283.0,0.8079612193889796,1.111591667466081
315.0,0.8098376618245304,1.0871921102982123
302.5,0.7340337953773002,1.084833964073877
328.0,0.807855598824187,1.0824837053741718
212.0,0.8061376570207763,1.0945520589765914
354.0,0.7133011913458087,1.1293067203189793
246.0,0.8156614010489514,1.0578032640572643
305.0,0.7891581057097579,1.0547689722147062
292.5,0.7904338088386881,1.110242071464101
282.0,0.8180112520366597,1.0425290325293184
255.0,0.8104922213687273,1.068270422787819
272.0,0.8183758205980053,1.056936049755526
199.0,0.8019674024652794,1.131032578238324
254.0,0.7929094720510232,1.1512872453296914
203.0,0.7994719383456383,1.149541381374117
191.0,0.7912943455883598,1.152238403685668
281.0,0.7982047063945186,1.1440404942323943
290.0,0.8066947287162928,1.09502906966642
235.5,0.8078686987001837,1.102195684825751
338.0,0.8066593500415508,1.1247045478992515
263.0,0.7954743397352232,1.1183170031686265
311.0,0.8069643968482725,1.1139629990882682
115.0,0.8093052871742442,1.0870066605297934
399.0,0.8024559522068585,1.0975371426659024
398.0,0.8026618828252499,1.128303313768515
376.0,0.7926189971440437,1.1464837988819687
344.0,0.7937871708095097,1.135899179007152
307.0,0.8006427756797091,1.165352857119413
258.5,0.7996165150509241,1.1380121899534208
361.0,0.8020994695363245,1.1399751278840136
368.0,0.7951313696298412,1.1343310409042955
288.0,0.8006590108714883,1.1269868264456315
360.0,0.7979117591519573,1.140297836805652
329.0,0.802986088605904,1.1325740278764722
324.0,0.806891578311005,1.1229586382916852
369.5,0.8048569460252085,1.14983333731652
335.0,0.7969005450338805,1.1648570776183964
336.5,0.8043718360699225,1.1406750469116804
171.0,0.8031241369761539,1.1390413048157755
166.0,0.8047805102830428,1.1333060923902059
220.0,0.793551270757839,1.1496338593632738
197.0,0.8041209624149926,1.1390792286489841
173.0,0.8054319148411523,1.1600694928702913
150.0,0.8061763203519349,1.13319915060979
89.0,0.8068722043749019,1.167550618327087
396.0,0.7787832225076871,1.1270119265627745
371.0,0.7687176902609049,1.1365821060627026
314.0,0.7872675334589266,1.1210621092654645
375.0,0.7892683358057004,1.1355473674507173
365.0,0.785320012287709,1.1389835427002064
284.0,0.7727274872857631,1.1491659987642873
243.0,0.7808764039805449,1.1392683862208568
291.0,0.782916308089328,1.1288162722875557
280.0,0.7957366980407355,1.1176007762191587
227.0,0.7747536295837274,1.1513450560453866
379.5,0.7752195660693355,1.120878832757398
357.0,0.7836255569828015,1.1513623426687163
379.5,0.7868963143059141,1.1349581046583233
390.0,0.7726978563247932,1.1445082809953528
373.0,0.7902129005055443,1.145009973649321
195.0,0.808029315799548,1.0963855486123664
333.0,0.7832529809387019,1.1558890391257801
316.0,0.7844920131173292,1.1367459478705808
366.0,0.7871928716159178,1.1320590224644222
387.0,0.7765183297501455,1.144271901324994
382.0,0.7834762520617441,1.1289881866716034
374.0,0.7838691344221587,1.1339160670642126
388.5,0.775191600409747,1.1543188079631754
320.0,0.7990803382596888,1.133174530863853
336.5,0.7960764253739012,1.1042803731074378
358.5,0.7970623570113438,1.150337717864773
326.0,0.8037042396477634,1.1244362575930011
213.0,0.799413409582526,1.1182008732537365
208.0,0.7875883196217063,1.104731156951453
113.0,0.8003312328799284,1.0994321152143334
229.0,0.8001770092866182,1.1552505421915618
186.0,0.8152998593736616,1.0492471924114009
190.0,0.8104174956756663,1.1118152016990388
297.0,0.8061481915651334,1.072967448957851
334.0,0.7858431917611188,1.1199618948768308
215.0,0.797649543326813,1.1055950350373707
217.0,0.7998121520200678,1.1165164872515358
196.0,0.7863020722147281,1.1403580916702958
231.0,0.7969896241763055,1.1347457689136247
204.0,0.7981392460833995,1.1253153611320466
187.0,0.8034130382743376,1.1123645242342013
294.0,0.7934002445492817,1.122988311316815
238.0,0.8057873643511031,1.1152827101080864
