Var1,part_coef_avg_all_  1,part_coef_avg_all_  2,part_coef_avg_all_  3,part_coef_avg_all_  4,part_coef_avg_all_  5,part_coef_avg_all_  6,part_coef_avg_all_  7,part_coef_avg_all_  8,part_coef_avg_all_  9,part_coef_avg_all_ 10,part_coef_avg_all_ 11,part_coef_avg_all_ 12,part_coef_avg_all_ 13,part_coef_avg_all_ 14,part_coef_avg_all_ 15,part_coef_avg_all_ 16,part_coef_avg_all_ 17,part_coef_avg_all_ 18,part_coef_avg_all_ 19,part_coef_avg_all_ 20,part_coef_avg_all_ 21,part_coef_avg_all_ 22,part_coef_avg_all_ 23,part_coef_avg_all_ 24,part_coef_avg_all_ 25,part_coef_avg_all_ 26,part_coef_avg_all_ 27,part_coef_avg_all_ 28,part_coef_avg_all_ 29,part_coef_avg_all_ 30,part_coef_avg_all_ 31,part_coef_avg_all_ 32,part_coef_avg_all_ 33,part_coef_avg_all_ 34,part_coef_avg_all_ 35,part_coef_avg_all_ 36,part_coef_avg_all_ 37,part_coef_avg_all_ 38,part_coef_avg_all_ 39,part_coef_avg_all_ 40,part_coef_avg_all_ 41,part_coef_avg_all_ 42,part_coef_avg_all_ 43,part_coef_avg_all_ 44,part_coef_avg_all_ 45,part_coef_avg_all_ 46,part_coef_avg_all_ 47,part_coef_avg_all_ 48,part_coef_avg_all_ 49,part_coef_avg_all_ 50,part_coef_avg_all_ 51,part_coef_avg_all_ 52,part_coef_avg_all_ 53,part_coef_avg_all_ 54,part_coef_avg_all_ 55,part_coef_avg_all_ 56,part_coef_avg_all_ 57,part_coef_avg_all_ 58,part_coef_avg_all_ 59,part_coef_avg_all_ 60,part_coef_avg_all_ 61,part_coef_avg_all_ 62,part_coef_avg_all_ 63,part_coef_avg_all_ 64,part_coef_avg_all_ 65,part_coef_avg_all_ 66,part_coef_avg_all_ 67,part_coef_avg_all_ 68,part_coef_avg_all_ 69,part_coef_avg_all_ 70,part_coef_avg_all_ 71,part_coef_avg_all_ 72,part_coef_avg_all_ 73,part_coef_avg_all_ 74,part_coef_avg_all_ 75,part_coef_avg_all_ 76,part_coef_avg_all_ 77,part_coef_avg_all_ 78,part_coef_avg_all_ 79,part_coef_avg_all_ 80,part_coef_avg_all_ 81,part_coef_avg_all_ 82,part_coef_avg_all_ 83,part_coef_avg_all_ 84,part_coef_avg_all_ 85,part_coef_avg_all_ 86,part_coef_avg_all_ 87,part_coef_avg_all_ 88,part_coef_avg_all_ 89,part_coef_avg_all_ 90,part_coef_avg_all_ 91,part_coef_avg_all_ 92,part_coef_avg_all_ 93,part_coef_avg_all_ 94,part_coef_avg_all_ 95,part_coef_avg_all_ 96,part_coef_avg_all_ 97,part_coef_avg_all_ 98,part_coef_avg_all_ 99,part_coef_avg_all_100,part_coef_avg_all_101,part_coef_avg_all_102,part_coef_avg_all_103,part_coef_avg_all_104,part_coef_avg_all_105,part_coef_avg_all_106,part_coef_avg_all_107,part_coef_avg_all_108,part_coef_avg_all_109,part_coef_avg_all_110,part_coef_avg_all_111,part_coef_avg_all_112,part_coef_avg_all_113,part_coef_avg_all_114,part_coef_avg_all_115,part_coef_avg_all_116,part_coef_avg_all_117,part_coef_avg_all_118,part_coef_avg_all_119,part_coef_avg_all_120,part_coef_avg_all_121,part_coef_avg_all_122,part_coef_avg_all_123,part_coef_avg_all_124,part_coef_avg_all_125,part_coef_avg_all_126,part_coef_avg_all_127,part_coef_avg_all_128,part_coef_avg_all_129,part_coef_avg_all_130,part_coef_avg_all_131,part_coef_avg_all_132,part_coef_avg_all_133,part_coef_avg_all_134,part_coef_avg_all_135,part_coef_avg_all_136,part_coef_avg_all_137,part_coef_avg_all_138,part_coef_avg_all_139,part_coef_avg_all_140,part_coef_avg_all_141,part_coef_avg_all_142,part_coef_avg_all_143,part_coef_avg_all_144,part_coef_avg_all_145,part_coef_avg_all_146,part_coef_avg_all_147,part_coef_avg_all_148,part_coef_avg_all_149,part_coef_avg_all_150,part_coef_avg_all_151,part_coef_avg_all_152,part_coef_avg_all_153,part_coef_avg_all_154,part_coef_avg_all_155,part_coef_avg_all_156,part_coef_avg_all_157,part_coef_avg_all_158,part_coef_avg_all_159,part_coef_avg_all_160,part_coef_avg_all_161,part_coef_avg_all_162,part_coef_avg_all_163,part_coef_avg_all_164,part_coef_avg_all_165,part_coef_avg_all_166,part_coef_avg_all_167,part_coef_avg_all_168,part_coef_avg_all_169,part_coef_avg_all_170,part_coef_avg_all_171,part_coef_avg_all_172,part_coef_avg_all_173,part_coef_avg_all_174,part_coef_avg_all_175,part_coef_avg_all_176,part_coef_avg_all_177,part_coef_avg_all_178,part_coef_avg_all_179,part_coef_avg_all_180,part_coef_avg_all_181,part_coef_avg_all_182,part_coef_avg_all_183,part_coef_avg_all_184,part_coef_avg_all_185,part_coef_avg_all_186,part_coef_avg_all_187,part_coef_avg_all_188,part_coef_avg_all_189,part_coef_avg_all_190,part_coef_avg_all_191,part_coef_avg_all_192,part_coef_avg_all_193,part_coef_avg_all_194,part_coef_avg_all_195,part_coef_avg_all_196,part_coef_avg_all_197,part_coef_avg_all_198,part_coef_avg_all_199,part_coef_avg_all_200,part_coef_avg_all_201,part_coef_avg_all_202,part_coef_avg_all_203,part_coef_avg_all_204,part_coef_avg_all_205,part_coef_avg_all_206,part_coef_avg_all_207,part_coef_avg_all_208,part_coef_avg_all_209,part_coef_avg_all_210,part_coef_avg_all_211,part_coef_avg_all_212,part_coef_avg_all_213,part_coef_avg_all_214,part_coef_avg_all_215,part_coef_avg_all_216,part_coef_avg_all_217,part_coef_avg_all_218,part_coef_avg_all_219,part_coef_avg_all_220,part_coef_avg_all_221,part_coef_avg_all_222,part_coef_avg_all_223,part_coef_avg_all_224,part_coef_avg_all_225,part_coef_avg_all_226,part_coef_avg_all_227,part_coef_avg_all_228,part_coef_avg_all_229,part_coef_avg_all_230,part_coef_avg_all_231,part_coef_avg_all_232,part_coef_avg_all_233,part_coef_avg_all_234,part_coef_avg_all_235,part_coef_avg_all_236,part_coef_avg_all_237,part_coef_avg_all_238,part_coef_avg_all_239,part_coef_avg_all_240,part_coef_avg_all_241,part_coef_avg_all_242,part_coef_avg_all_243,part_coef_avg_all_244,part_coef_avg_all_245,part_coef_avg_all_246,part_coef_avg_all_247,part_coef_avg_all_248,part_coef_avg_all_249,part_coef_avg_all_250,part_coef_avg_all_251,part_coef_avg_all_252,part_coef_avg_all_253,part_coef_avg_all_254,part_coef_avg_all_255,part_coef_avg_all_256,part_coef_avg_all_257,part_coef_avg_all_258,part_coef_avg_all_259,part_coef_avg_all_260,part_coef_avg_all_261,part_coef_avg_all_262,part_coef_avg_all_263,part_coef_avg_all_264,part_coef_avg_all_265,part_coef_avg_all_266,part_coef_avg_all_267,part_coef_avg_all_268,part_coef_avg_all_269,part_coef_avg_all_270,part_coef_avg_all_271,part_coef_avg_all_272,part_coef_avg_all_273,part_coef_avg_all_274,part_coef_avg_all_275,part_coef_avg_all_276,part_coef_avg_all_277,part_coef_avg_all_278,part_coef_avg_all_279,part_coef_avg_all_280,part_coef_avg_all_281,part_coef_avg_all_282,part_coef_avg_all_283,part_coef_avg_all_284,part_coef_avg_all_285,part_coef_avg_all_286,part_coef_avg_all_287,part_coef_avg_all_288,part_coef_avg_all_289,part_coef_avg_all_290,part_coef_avg_all_291,part_coef_avg_all_292,part_coef_avg_all_293,part_coef_avg_all_294,part_coef_avg_all_295,part_coef_avg_all_296,part_coef_avg_all_297,part_coef_avg_all_298,part_coef_avg_all_299,part_coef_avg_all_300,part_coef_avg_all_301,part_coef_avg_all_302,part_coef_avg_all_303,part_coef_avg_all_304,part_coef_avg_all_305,part_coef_avg_all_306,part_coef_avg_all_307,part_coef_avg_all_308,part_coef_avg_all_309,part_coef_avg_all_310,part_coef_avg_all_311,part_coef_avg_all_312,part_coef_avg_all_313,part_coef_avg_all_314,part_coef_avg_all_315,part_coef_avg_all_316,part_coef_avg_all_317,part_coef_avg_all_318,part_coef_avg_all_319,part_coef_avg_all_320,part_coef_avg_all_321,part_coef_avg_all_322,part_coef_avg_all_323,part_coef_avg_all_324,part_coef_avg_all_325,part_coef_avg_all_326,part_coef_avg_all_327,part_coef_avg_all_328,part_coef_avg_all_329,part_coef_avg_all_330,part_coef_avg_all_331,part_coef_avg_all_332,part_coef_avg_all_333,part_coef_avg_all_334,part_coef_avg_all_335,part_coef_avg_all_336,part_coef_avg_all_337,part_coef_avg_all_338,part_coef_avg_all_339,part_coef_avg_all_340,part_coef_avg_all_341,part_coef_avg_all_342,part_coef_avg_all_343,part_coef_avg_all_344,part_coef_avg_all_345,part_coef_avg_all_346,part_coef_avg_all_347,part_coef_avg_all_348,part_coef_avg_all_349,part_coef_avg_all_350,part_coef_avg_all_351,part_coef_avg_all_352,part_coef_avg_all_353,part_coef_avg_all_354,part_coef_avg_all_355,part_coef_avg_all_356,part_coef_avg_all_357,part_coef_avg_all_358,part_coef_avg_all_359,part_coef_avg_all_360,part_coef_avg_all_361,part_coef_avg_all_362,part_coef_avg_all_363,part_coef_avg_all_364,part_coef_avg_all_365,part_coef_avg_all_366,part_coef_avg_all_367,part_coef_avg_all_368,part_coef_avg_all_369,part_coef_avg_all_370,part_coef_avg_all_371,part_coef_avg_all_372,part_coef_avg_all_373,part_coef_avg_all_374,part_coef_avg_all_375,part_coef_avg_all_376,part_coef_avg_all_377,part_coef_avg_all_378,part_coef_avg_all_379,part_coef_avg_all_380,part_coef_avg_all_381,part_coef_avg_all_382,part_coef_avg_all_383,part_coef_avg_all_384,part_coef_avg_all_385,part_coef_avg_all_386,part_coef_avg_all_387,part_coef_avg_all_388,part_coef_avg_all_389,part_coef_avg_all_390,part_coef_avg_all_391,part_coef_avg_all_392,part_coef_avg_all_393,part_coef_avg_all_394,part_coef_avg_all_395,part_coef_avg_all_396,part_coef_avg_all_397,part_coef_avg_all_398,part_coef_avg_all_399,part_coef_avg_all_400
sub-BPD0050A,0.762872248189151,0.739085821235755,0.768605067070393,0.781599309621687,0.798605321231592,0.79412941167481,0.812234087816144,0.762470981484115,0.818771074369335,0.777101158471182,0.727381239546379,0.760537956777834,0.771915896818647,0.752255805862185,0.76450632935162,0.776931419613527,0.764782360129974,0.757234709251279,0.771406098240523,0.783322125244003,0.756324664100751,0.789954983617286,0.753625095561651,0.814392396509243,0.779614603933435,0.794023993193828,0.796572736368455,0.790220843400801,0.79837818416556,0.775866685022971,0.803618539852195,0.790140723097692,0.801221556694363,0.797503702420586,0.781599746058982,0.79040359374624,0.796890645347606,0.791246316182914,0.782949280025319,0.808721258086463,0.800499387172622,0.7832560988572,0.791073421552262,0.78152054975865,0.772074496934158,0.767052773594145,0.776045994793856,0.786176038648363,0.759381947269743,0.794244081107553,0.79967868051127,0.791723563776412,0.795849033348916,0.79810489527159,0.779848970092733,0.803893054448162,0.774582512589177,0.804288418821216,0.797365644016355,0.833524340347401,0.794424864403415,0.824332393990823,0.787031461943883,0.784204473528569,0.792471992782658,0.78400910945697,0.790462821622442,0.791560050182058,0.793030300362534,0.777745844681612,0.806020975700063,0.778374545858388,0.77998731703829,0.799312627787168,0.774088820320614,0.789788015313936,0.756536313405643,0.757517791078278,0.768348180208438,0.775180612857171,0.79996685545967,0.815169768157239,0.817749979583108,0.773182010409405,0.784586408158552,0.764115128049669,0.779794877124821,0.756235605670781,0.781185511484043,0.797404457725789,0.807392546427931,0.812323427987754,0.798560754982247,0.820587682352491,0.753910214011975,0.755253110467635,0.789751304222375,0.797952951601526,0.808571959918967,0.804291305150041,0.773940718438338,0.779735396724502,0.794837215206899,0.770578425973427,0.823224079510253,0.817659554885723,0.809551005210214,0.787708217011075,0.811904450221894,0.801433417512905,0,0.816040180791597,0.80272258501676,0.79132042206395,0.769457394659622,0.787120856653858,0,0.816398345042639,0.780140839367337,0.814993806943711,0.784036954583582,0.804289041730296,0.762761230759842,0.753595236469642,0.774885916730293,0.790961089817109,0.796487223138383,0.798318455336131,0.773676168357948,0.809385943522046,0.802967579065242,0.784325742512778,0.795280027694171,0.783177598598829,0.763430565596374,0.73255096692188,0.763155989885464,0.777047294360663,0.777670167169519,0.770282448785353,0.813220266702019,0.811083590393509,0.745162775455569,0.819128961321369,0.794449752158329,0.758772869286805,0.823619255712558,0.772987405887829,0.739536420264372,0.741743048384952,0.759304245520902,0.763800373416809,0.776797154814999,0.764228590597905,0.756739339534693,0.789603328575573,0.782627589818792,0.742666412413338,0.774788522559071,0.799769597852628,0.755408935884497,0.762598626798604,0.776187882673061,0.76488700330352,0.784140404646452,0.781619067774612,0.815322774008125,0.788097535592548,0.80595489279379,0.762311073501056,0.731443115632012,0.749892819072619,0.763951116832759,0.80457320967581,0.754545123992047,0.779278059652594,0.765471917110959,0.766686990694252,0.767347803071556,0.789818857990172,0.724268727669653,0.776327553414969,0.8056159408436,0.784634864312459,0.804162814314636,0.792764722165846,0.792137231978428,0.819919971361981,0.766275369808662,0.794749717521734,0.82076278319149,0.788563073745493,0.766537447742359,0.801090543998938,0.794018896818593,0.791903623342075,0.796365434944026,0.793345777660142,0.799256055002171,0.799784138753125,0.788674432744267,0.765413394755448,0.75815370149354,0.755994361894898,0.803444262036878,0.801422225329927,0.740457899506702,0.809173058745357,0.806807695686031,0.760480794279099,0.750167319467106,0.759692249668126,0.75366572513515,0.748620731800875,0.764171819428739,0.768688474073214,0.780368168465652,0.790926807336203,0.757221171244802,0.806287288901959,0.805293073028898,0.80835030508344,0.75728019796386,0.779372845271109,0.786423473417478,0.79706585771745,0.799840321732649,0.780667705688482,0.797183773130098,0.793139274301528,0.781816619067004,0.800265739887814,0.807099812779418,0.785507718755012,0.794297551403859,0.798077965516634,0.801669339539672,0.786158953006769,0.796537816691141,0.806479877829517,0.786016449016768,0.807213613879565,0.799909828072353,0.808101640141655,0.790957084431285,0.762534516425602,0.81680592345977,0.809473095524707,0.765625947100314,0.797655952506889,0.798233239821632,0.796720098713852,0.80457150617386,0.79645608729077,0.795024833817262,0.778615091611364,0.787693187656307,0.79009272092339,0.790834589157361,0.817563532953093,0.818158060396968,0.754363602550141,0.764230076538796,0.78654004897246,0.804187974111942,0.797788442904694,0.783037632509342,0.773304137982385,0.80388386253697,0.758718327378269,0.790078439483843,0.801761399643482,0.787907041946682,0.770900211462485,0.759011355549583,0.791316932573172,0.781555394649781,0.773257754950439,0.733897073094059,0.782971032324992,0.795298616261386,0.744250872249522,0.791414031341777,0.80547401296167,0.808080123389773,0.751856934605901,0.762618346627671,0.79002295527383,0.813488459509448,0.80237860829928,0.77235733543336,0.811335572012332,0.803122346888023,0.811503827109084,0.787846342744928,0.806653968310502,0.762267049919201,0.738307159130716,0.812191942040086,0.783089953622023,0.78554418222544,0.802360878961142,0.812477440886281,0.761834962365554,0.785121266398326,0.77456202959309,0.789791310353167,0.780717697113159,0.773641518882204,0.779675733020452,0.798513369727391,0.800389281233322,0.810568597286621,0.785477668912913,0,0.815908117921393,0.809309722244648,0.785289247226957,0.785801433358025,0.820588491059901,0.785600693213311,0.799410695198682,0.800869168929038,0,0.793983939469673,0.760237343213038,0.783190234138056,0.776478391151382,0.793655627125136,0.777002924378317,0.777353612004872,0.770542369807847,0.805264161461875,0.768003175217607,0.775878927330708,0.79682420088821,0.785299622335551,0.775633778662974,0.776702989864972,0.756488250175885,0.786512654871904,0.763951935920814,0.750408958657895,0.77217942431646,0.765674515595544,0.785432741167741,0.797842043968639,0.775327747159786,0.779144457385669,0.754555833108956,0.788371841923397,0.790676651970029,0.769135286771617,0.791602025166443,0.793432519062125,0.813123958002359,0.780217895623,0.773956379156899,0.781144441910306,0.757801770995674,0.763846093028025,0.775145902192456,0.779608337110121,0.783340582702042,0.781632219473472,0.755622688247729,0.726304103170666,0.745765673683357,0.773541344973999,0.805263171953819,0.759739521760871,0.771887637001075,0.804606497211058,0.784552983583587,0.75699719881003,0.816768569512389,0.779612870926238,0.820824051065864,0.780545238622628,0.766009514389786,0.788353235630597,0.771938160870087,0.777145995459925,0.812350768312418,0.78275933987976,0.819384892494807,0.773044796907282,0.799840736198235,0.757789066099345,0.767177634138202,0.821718062536556,0.792705305509815,0.802927761813387,0.813601388813152,0.752284340311359,0.765325067738664,0.784416232318052,0.791205161730704,0.820609875137371,0.814260931921999
sub-BPD0068A,0.790549287814676,0.76992941354829,0.78658252409386,0.775943380725767,0.746050660554134,0.747053058177553,0.770010371233769,0.737345181351327,0.768100351506915,0.743946725147147,0.799021969747278,0.741761296637023,0.774499676960653,0.774109648187419,0.766661376658903,0.771858144884154,0.783313939834562,0.773974613208927,0.75561710549527,0.802771889972628,0.786903030090549,0.803747163065651,0.757765180511319,0.778549681319634,0.738550679915497,0.784915789282376,0.706739232460182,0.743413854622383,0.723812250246025,0.800937302161564,0.772086220677608,0.709970135086193,0.721650807105879,0.733630195714825,0.745662685133117,0.724954206110629,0.780422089125707,0.713653265473445,0.774527176645362,0.723531852309392,0.725171557186699,0.750940463529661,0.758590431051452,0.813096585116834,0.784383471102144,0.761700874585227,0.766790008294694,0.793483453731746,0.801741358457507,0.806919572647652,0.765415483207013,0.755564424798945,0.769386079247971,0.746010158574406,0.762086100322718,0.742788290612689,0.778485298371774,0.752072604427741,0.763554327841867,0.788681464864563,0.802080101301964,0.747867716968848,0.787459695000607,0.817139837689055,0.745641054966752,0.748549761603375,0.727826723938094,0.700440635584857,0.741649699933903,0.759923780818945,0.741724511220197,0.713777875460419,0.735468209989624,0.751081185340349,0.712813590596659,0.749270692678951,0.803521022617302,0.758725146588086,0.772183411135798,0.685565191391524,0.708601307281638,0.767002451869185,0.706546050062229,0.713967185966444,0.738258395062592,0.73353183353232,0.785497823015778,0.779943205800967,0.742414066086751,0.76072786723605,0.761371811366297,0.751032456981043,0.740524721388403,0.74202777145307,0.772515552796154,0.814545664005707,0.804698254768038,0.77087389538859,0.729437031939672,0.705358933984652,0.804321279827371,0.774514096471336,0.810287913182376,0.796819055350511,0.782536792723859,0.778520752123875,0.770434170835348,0.774933364161164,0.791038985691988,0.820434675297313,0.79084769063962,0.826373642105705,0.763488540350198,0.760549316889407,0.818941188452339,0.753925266966465,0,0.776436313802855,0.7930276460079,0.804153180177257,0.738464089705304,0.748323561749267,0.762043164689103,0.755486080635513,0.758251549452208,0.713445476591368,0.765427551075283,0.816037515712872,0.757491762788663,0.786453022593841,0.798245968550359,0.739836875000912,0.823237186384333,0.811998990768359,0.766190904986715,0.719804028472923,0.765442127466256,0.782418728802747,0.752179735759158,0.782232751951567,0.769544548878711,0.811331511239615,0.78573153255215,0.815583433204645,0.797707017187622,0.787720166891941,0.787625927863656,0.783360510137573,0.708188482984134,0.767320030195815,0.798978390783601,0.807253244119217,0.755270244819641,0.716077953581978,0.708223836591102,0.701505737350251,0.730246781389907,0.737356759374085,0.723997627701146,0.697355294443476,0.730195831736497,0.753541648232877,0.775731573970743,0.749369527688864,0.804897450472374,0.787963214490277,0.815910047913774,0.80840598269188,0.772513003309488,0.74701248222841,0.702363715733188,0.736858745731641,0.696431726418108,0.780526827719014,0.784330889551468,0.790794350636759,0.805803897875068,0.800883389995154,0.802748577521804,0.757420166912135,0.773808373726713,0.78562739414842,0.780415413468056,0.824646055305797,0.769405462587318,0.808796534560897,0.819831812448777,0.796284734100787,0.806352022322192,0.722938593054695,0.785570432903425,0.743356266219011,0.806891221836169,0.797818696318576,0.806187889158515,0.805047172750159,0.781326194474565,0.764826844007744,0.800013336624243,0.771615118282657,0.792010545219165,0.779422182401642,0.748327326183539,0.790196493064091,0.75251721598387,0.72650458751055,0.720857212667479,0.745180186502728,0.761507661514985,0.738070047666732,0.74870331468117,0.736332363092368,0.765389082360425,0.782849741909865,0.75292895882144,0.782068805160253,0.795282930240983,0.752264327360318,0.810069645509912,0.816063810853432,0.808143213545316,0.816812292152934,0.740147240590153,0.795993507912836,0.759697088193087,0.763900164436524,0.777420941826829,0.747336350013914,0.73663413896295,0.771296117719815,0.792831467841459,0.757093830312918,0.750636749271766,0.764435199181223,0.734418000037019,0.757036157313934,0.766608028403336,0.728043605655282,0.742202434342899,0.730454987070642,0.732282115521409,0.737667503726831,0.716107103668979,0.780148123458696,0.795825162866415,0.759966607167172,0.784781539615559,0.762141803749383,0.761564580459356,0.782768656945886,0.784035148833018,0.760499211982088,0.757092213623405,0.761741787601823,0.775556504405949,0.746294564599819,0.75854782707521,0.74654104892106,0.82103891484472,0.729324252209914,0.748535292646759,0.77158093925018,0.732806080534871,0.743774989170782,0.734463029840438,0.73231752745441,0.76053568849834,0.782163850831357,0.752807190099133,0.784150669712389,0.705239875532642,0.78118607183892,0.69824054399961,0.764066819991733,0.789787353189358,0.761534699378019,0.781994167591283,0.78052782414008,0.765546753613895,0.773667683469128,0.717775756131537,0.739914644316265,0.724068288900516,0.738241315805164,0.758671381312566,0.730574705208527,0.72889033093654,0.745238416608526,0.776317859107957,0.747909447802205,0.751444048312448,0.732707366056214,0.746728342041993,0.740513395806361,0.708815528988299,0.746391547109498,0.736625633157515,0.787750067850846,0.752276106420367,0.763789334102402,0.737183321362481,0.71939911807477,0.76122520444645,0.75192362217433,0.756360569166718,0.741224217089636,0.816311190043199,0.808405112641987,0.796770717276073,0.797590997469192,0.797838409226278,0.751594431635708,0.781562925994596,0.794583391220769,0.790542142662477,0.808929490480843,0.824813965259888,0.800747288439178,0.724284651811554,0.793520799039584,0.807039947836877,0.766997510541664,0.787644666603647,0,0.785677188433096,0.74615671996036,0.773211066390177,0.752008646165702,0.759854886777635,0.783039629687131,0.735283178726415,0.757610352639743,0.714325301559308,0.797105224372354,0.770669774524996,0,0.790170609134644,0.767925883841762,0.760212763337721,0.755842064611967,0.796397821226282,0.788546584299862,0.76749848336398,0.735842215122724,0.783749520537065,0.797340215679674,0.749554510802143,0.758761882918415,0.775938992985561,0.758854903051006,0.8100090370785,0.810789019199022,0.77267867131234,0.781624014983058,0.805590706746031,0.783693228645844,0.777303741391859,0.775172101927349,0.791751331225164,0.721192462310285,0.776202050734945,0.775563927998596,0.700631775974204,0.747912682309274,0.741394436384159,0.775239410521344,0.699758064662044,0.724014980330538,0.755393006415364,0.734666455222103,0.731374611042252,0.73631810138119,0.798896944477604,0.762491125917918,0.769526351262123,0.813676632238281,0.788494658294545,0.799291585201436,0.768335560054451,0.77173144292089,0.805307467281911,0.717785550260738,0.775724384452765,0.791300768159627,0.786908278893804,0.795008801398659,0.796151074162925,0.764088972235222,0.73269761301837,0.816622588562005,0.754405116824118,0.781964052184505,0.769843331114395,0.789624082755831,0.807961994339239,0.772975763729676,0.780392468752208,0.805979155545623,0.81453972731219,0.768857824661006
