age
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
7.251664375757576
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
10.5901099
10.5901099
10.5901099
10.5901099
7.18620465959596
-Inf
10.5901099
-Inf
-Inf
7.055285227272727
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
6.466147781818182
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
5.615171471717172
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
8.03718096969697
10.5901099
10.5901099
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
6.597067214141415
-Inf
7.18620465959596
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
6.727986646464647
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
6.9243657949494954
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
10.5901099
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
6.335228349494949
-Inf
-Inf
-Inf
-Inf
6.793446362626263
-Inf
10.5901099
-Inf
-Inf
6.858906078787879
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
10.5901099
10.5901099
10.5901099
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
10.5901099
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
7.120744943434344
-Inf
-Inf
-Inf
7.18620465959596
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
-Inf
7.18620465959596
-Inf
10.5901099
-Inf
-Inf
-Inf
-Inf
